"","lengthlist","samplelist","sample_trimmed","cluster"
"3819",159,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3820",159,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3821",159,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3822",160,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3823",160,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3824",160,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3825",160,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3826",160,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3827",160,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3828",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3829",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3830",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3831",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3832",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3833",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3834",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3835",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3836",161,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3837",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3838",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3839",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3840",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3841",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3842",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3843",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3844",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3845",162,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3846",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3847",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3848",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3849",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3850",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3851",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3852",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3853",163,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3854",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3855",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3856",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3857",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3858",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3859",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3860",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3861",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3862",164,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3863",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3864",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3865",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3866",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3867",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3868",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3869",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3870",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3871",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3872",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3873",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3874",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3875",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3876",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3877",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3878",165,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3879",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3880",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3881",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3882",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3883",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3884",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3885",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3886",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3887",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3888",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3889",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3890",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3891",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3892",166,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3893",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3894",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3895",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3896",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3897",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3898",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3899",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3900",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3901",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3902",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3903",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3904",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3905",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3906",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3907",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3908",167,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3909",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3910",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3911",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3912",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3913",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3914",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3915",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3916",168,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3917",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3918",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3919",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3920",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3921",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3922",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3923",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3924",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3925",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3926",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3927",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3928",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3929",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3930",169,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3931",170,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3932",170,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3933",170,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3934",170,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3935",170,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3936",170,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
"3937",170,"73P02_B01_CFFv1_NB0094_host_filtered.fastq","9P01","High cluster"
